iter 	posterior 	likelihood 	prior 	Tree0Likelihood	Tree.height	Tree.treeLength	clockRate	FBD	diversificationRateFBD	turnoverFBD	samplingProportionFBD	originFBD	SACountFBD	mrca.date-backward(1)
864	nan	-3879.48	nan	-3879.48	0.657148	3.00773	0.183718	nan	0.1	0.5	1	0.657148	0	0.356542
865	nan	-3894.44	nan	-3894.44	3.31112	13.3491	0.0471189	nan	0.1	0.5	1	3.31112	0	1.28637
866	nan	-3883.48	nan	-3883.48	0.585173	2.89217	0.16323	nan	0.1	0.5	1	0.585173	0	0.334816
867	-4020.96	-3997.12	-23.8404	-3997.12	1.74303	5.72933	0.157759	-21.0475	0.1	0.5	1	1.74303	0	0.452322
868	-3860.38	-3894.45	34.0633	-3894.45	0.403223	2.15802	0.209798	34.1766	0.1	0.5	1	0.403223	0	0.269784
869	nan	-3878.32	nan	-3878.32	0.995581	4.68467	0.119267	nan	0.1	0.5	1	0.995581	0	0.546201
870	nan	-3876.23	nan	-3876.23	0.995581	4.73272	0.119267	nan	0.1	0.5	1	0.995581	0	0.538349
871	-3860.38	-3894.45	34.0633	-3894.45	0.403223	2.15802	0.209798	34.1766	0.1	0.5	1	0.403223	0	0.269784
872	-4020.71	-3997.42	-23.2955	-3997.42	1.74303	5.74877	0.157759	-20.5026	0.1	0.5	1	1.74303	0	0.461137
873	-3923.07	-3932.72	9.65837	-3932.72	0.216672	1.27094	0.285721	9.39857	0.1	0.5	1	0.216672	0	0.179989
874	-3923.07	-3932.72	9.65837	-3932.72	0.216672	1.27094	0.285721	9.39857	0.1	0.5	1	0.216672	0	0.179989
875	-3923.07	-3932.72	9.65837	-3932.72	0.216672	1.27094	0.285721	9.39857	0.1	0.5	1	0.216672	0	0.179989
876	-3917.26	-3892.15	-25.1057	-3892.15	3.31112	13.3532	0.0471189	-19.1766	0.1	0.5	1	3.31112	0	1.29944
877	-3861.06	-3894.8	33.7357	-3894.8	0.403223	2.18719	0.209798	33.849	0.1	0.5	1	0.403223	0	0.276133
878	-3923.07	-3932.72	9.65837	-3932.72	0.216672	1.27094	0.285721	9.39857	0.1	0.5	1	0.216672	0	0.179989
879	nan	-3876.26	nan	-3876.26	0.679977	3.0796	0.176917	nan	0.1	0.5	1	0.679977	0	0.349997
880	-4020.71	-3997.42	-23.2955	-3997.42	1.74303	5.74877	0.157759	-20.5026	0.1	0.5	1	1.74303	0	0.461137
881	nan	-3890.2	nan	-3890.2	0.585173	2.78483	0.16323	nan	0.1	0.5	1	0.585173	0	0.334816
882	nan	-3878.78	nan	-3878.78	0.657148	3.01835	0.183718	nan	0.1	0.5	1	0.657148	0	0.343086
883	nan	-3883.48	nan	-3883.48	0.585173	2.89217	0.16323	nan	0.1	0.5	1	0.585173	0	0.334816
884	nan	-3875.95	nan	-3875.95	1.37692	6.48295	0.0817991	nan	0.1	0.5	1	1.37692	0	0.737466
885	-3921.55	-3897.14	-24.4084	-3897.14	3.31112	13.6322	0.0471189	-18.4793	0.1	0.5	1	3.31112	0	1.44254
886	nan	-3882.59	nan	-3882.59	0.585173	2.94737	0.16323	nan	0.1	0.5	1	0.585173	0	0.352817
887	-3861.06	-3894.8	33.7357	-3894.8	0.403223	2.18719	0.209798	33.849	0.1	0.5	1	0.403223	0	0.276133
888	nan	-3875.79	nan	-3875.79	0.679977	3.07594	0.176917	nan	0.1	0.5	1	0.679977	0	0.351387
889	-3923.07	-3932.72	9.65837	-3932.72	0.216672	1.27094	0.285721	9.39857	0.1	0.5	1	0.216672	0	0.179989
890	nan	-3879.89	nan	-3879.89	0.657148	3.0078	0.183718	nan	0.1	0.5	1	0.657148	0	0.365661
891	-3923.07	-3932.72	9.65837	-3932.72	0.216672	1.27094	0.285721	9.39857	0.1	0.5	1	0.216672	0	0.179989
892	nan	-3904.13	nan	-3904.13	0.898455	4.96425	0.0810449	nan	0.1	0.5	1	0.898455	0	0.674981
893	-3924.57	-3934.17	9.59549	-3934.17	0.216672	1.27563	0.285721	9.33569	0.1	0.5	1	0.216672	0	0.177955
894	nan	-3876.35	nan	-3876.35	0.657148	2.97895	0.183718	nan	0.1	0.5	1	0.657148	0	0.328341
895	-3919.1	-3894.11	-24.9905	-3894.11	3.31112	13.4223	0.0471189	-19.0614	0.1	0.5	1	3.31112	0	1.3342
896	-3863.44	-3896.55	33.1083	-3896.55	0.403223	2.22977	0.209798	33.2216	0.1	0.5	1	0.403223	0	0.280876
897	nan	-3883.48	nan	-3883.48	0.585173	2.89217	0.16323	nan	0.1	0.5	1	0.585173	0	0.334816
898	-3921.55	-3897.14	-24.4084	-3897.14	3.31112	13.6322	0.0471189	-18.4793	0.1	0.5	1	3.31112	0	1.44254
899	nan	-3878.17	nan	-3878.17	0.995581	4.56362	0.119267	nan	0.1	0.5	1	0.995581	0	0.481572
900	nan	-3875.79	nan	-3875.79	0.679977	3.07594	0.176917	nan	0.1	0.5	1	0.679977	0	0.351387
901	nan	-3880.45	nan	-3880.45	0.995581	4.3986	0.119267	nan	0.1	0.5	1	0.995581	0	0.439327
902	-4021.07	-3997.83	-23.2391	-3997.83	1.74303	5.67224	0.157759	-20.4461	0.1	0.5	1	1.74303	0	0.452322
903	-3923.07	-3932.72	9.65837	-3932.72	0.216672	1.27094	0.285721	9.39857	0.1	0.5	1	0.216672	0	0.179989
904	-3923.07	-3932.72	9.65837	-3932.72	0.216672	1.27094	0.285721	9.39857	0.1	0.5	1	0.216672	0	0.179989
905	nan	-3905.16	nan	-3905.16	0.898455	4.80123	0.0810449	nan	0.1	0.5	1	0.898455	0	0.582332
906	nan	-3879.7	nan	-3879.7	0.657148	3.0506	0.183718	nan	0.1	0.5	1	0.657148	0	0.362113
907	-3917.42	-3892.77	-24.6477	-3892.77	3.31112	13.548	0.0471189	-18.7186	0.1	0.5	1	3.31112	0	1.44344
908	nan	-3879.62	nan	-3879.62	0.657148	3.03719	0.183718	nan	0.1	0.5	1	0.657148	0	0.359125
909	-3923.07	-3932.72	9.65837	-3932.72	0.216672	1.27094	0.285721	9.39857	0.1	0.5	1	0.216672	0	0.179989
910	-4020.96	-3997.12	-23.8404	-3997.12	1.74303	5.72933	0.157759	-21.0475	0.1	0.5	1	1.74303	0	0.452322
911	nan	-3879.29	nan	-3879.29	0.657148	3.00493	0.183718	nan	0.1	0.5	1	0.657148	0	0.361595
912	-3861.06	-3894.8	33.7357	-3894.8	0.403223	2.18719	0.209798	33.849	0.1	0.5	1	0.403223	0	0.276133
913	nan	-3878.96	nan	-3878.96	0.657148	3.09412	0.183718	nan	0.1	0.5	1	0.657148	0	0.356249
914	nan	-3876.9	nan	-3876.9	0.657148	3.07194	0.183718	nan	0.1	0.5	1	0.657148	0	0.361595
915	nan	-3880.45	nan	-3880.45	0.995581	4.3986	0.119267	nan	0.1	0.5	1	0.995581	0	0.439327
916	nan	-3875.79	nan	-3875.79	0.679977	3.07594	0.176917	nan	0.1	0.5	1	0.679977	0	0.351387
917	nan	-3882.59	nan	-3882.59	0.585173	2.94737	0.16323	nan	0.1	0.5	1	0.585173	0	0.352817
918	nan	-3894.44	nan	-3894.44	3.31112	13.3491	0.0471189	nan	0.1	0.5	1	3.31112	0	1.28637
919	nan	-3875.79	nan	-3875.79	0.679977	3.07594	0.176917	nan	0.1	0.5	1	0.679977	0	0.351387
920	nan	-3880.55	nan	-3880.55	1.37692	6.52071	0.0817991	nan	0.1	0.5	1	1.37692	0	0.711525
921	-3860.38	-3894.45	34.0633	-3894.45	0.403223	2.15802	0.209798	34.1766	0.1	0.5	1	0.403223	0	0.269784
922	nan	-3886.38	nan	-3886.38	0.585173	3.07924	0.16323	nan	0.1	0.5	1	0.585173	0	0.4299
923	nan	-3876.23	nan	-3876.23	0.679977	3.13199	0.176917	nan	0.1	0.5	1	0.679977	0	0.35923
924	-3923.07	-3932.72	9.65837	-3932.72	0.216672	1.27094	0.285721	9.39857	0.1	0.5	1	0.216672	0	0.179989
925	nan	-3875.79	nan	-3875.79	0.679977	3.07594	0.176917	nan	0.1	0.5	1	0.679977	0	0.351387
926	nan	-3878.74	nan	-3878.74	0.657148	3.05125	0.183718	nan	0.1	0.5	1	0.657148	0	0.365661
927	-3923.07	-3932.72	9.65837	-3932.72	0.216672	1.27094	0.285721	9.39857	0.1	0.5	1	0.216672	0	0.179989
928	-3923.07	-3932.72	9.65837	-3932.72	0.216672	1.27094	0.285721	9.39857	0.1	0.5	1	0.216672	0	0.179989
929	-4023.19	-3999.64	-23.5437	-3999.64	1.74303	5.67169	0.157759	-20.7508	0.1	0.5	1	1.74303	0	0.43828
930	nan	-3878.91	nan	-3878.91	0.657148	3.04412	0.183718	nan	0.1	0.5	1	0.657148	0	0.341063
931	nan	-3906.03	nan	-3906.03	0.898455	4.8588	0.0810449	nan	0.1	0.5	1	0.898455	0	0.640495
932	-3923.07	-3932.72	9.65837	-3932.72	0.216672	1.27094	0.285721	9.39857	0.1	0.5	1	0.216672	0	0.179989
933	nan	-3877.12	nan	-3877.12	0.657148	3.03743	0.183718	nan	0.1	0.5	1	0.657148	0	0.323449
934	-4020.79	-3997.32	-23.4733	-3997.32	1.74303	5.70014	0.157759	-20.6804	0.1	0.5	1	1.74303	0	0.452322
935	-4020.96	-3997.12	-23.8404	-3997.12	1.74303	5.72933	0.157759	-21.0475	0.1	0.5	1	1.74303	0	0.452322
936	nan	-3883.48	nan	-3883.48	0.585173	2.89217	0.16323	nan	0.1	0.5	1	0.585173	0	0.334816
937	-3919.87	-3894.66	-25.2187	-3894.66	3.31112	13.8036	0.0471189	-19.2896	0.1	0.5	1	3.31112	0	1.52344
938	nan	-3880.55	nan	-3880.55	1.37692	6.52071	0.0817991	nan	0.1	0.5	1	1.37692	0	0.711525
939	nan	-3879.11	nan	-3879.11	0.657148	3.16651	0.183718	nan	0.1	0.5	1	0.657148	0	0.395803
940	nan	-3875.49	nan	-3875.49	0.995581	4.67274	0.119267	nan	0.1	0.5	1	0.995581	0	0.529435
941	-3860.38	-3894.45	34.0633	-3894.45	0.403223	2.15802	0.209798	34.1766	0.1	0.5	1	0.403223	0	0.269784
942	-3923.07	-3932.72	9.65837	-3932.72	0.216672	1.27094	0.285721	9.39857	0.1	0.5	1	0.216672	0	0.179989
943	nan	-3879.39	nan	-3879.39	0.657148	3.10074	0.183718	nan	0.1	0.5	1	0.657148	0	0.368176
944	nan	-3879.49	nan	-3879.49	0.657148	3.04084	0.183718	nan	0.1	0.5	1	0.657148	0	0.359125
945	nan	-3875.79	nan	-3875.79	0.679977	3.07594	0.176917	nan	0.1	0.5	1	0.679977	0	0.351387
946	-3861.06	-3894.8	33.7357	-3894.8	0.403223	2.18719	0.209798	33.849	0.1	0.5	1	0.403223	0	0.276133
947	nan	-3883.48	nan	-3883.48	0.585173	2.89217	0.16323	nan	0.1	0.5	1	0.585173	0	0.334816
948	-3920.4	-3895.84	-24.5596	-3895.84	3.31112	13.7852	0.0471189	-18.6305	0.1	0.5	1	3.31112	0	1.46573
949	nan	-3879.13	nan	-3879.13	1.37692	6.39403	0.0817991	nan	0.1	0.5	1	1.37692	0	0.657607
950	nan	-3876.23	nan	-3876.23	0.995581	4.73272	0.119267	nan	0.1	0.5	1	0.995581	0	0.538349
951	nan	-3875.79	nan	-3875.79	0.679977	3.07594	0.176917	nan	0.1	0.5	1	0.679977	0	0.351387
952	-3861.06	-3894.8	33.7357	-3894.8	0.403223	2.18719	0.209798	33.849	0.1	0.5	1	0.403223	0	0.276133
953	nan	-3880.45	nan	-3880.45	0.995581	4.3986	0.119267	nan	0.1	0.5	1	0.995581	0	0.439327
954	-3919.87	-3894.66	-25.2187	-3894.66	3.31112	13.8036	0.0471189	-19.2896	0.1	0.5	1	3.31112	0	1.52344
955	-3919.87	-3894.66	-25.2187	-3894.66	3.31112	13.8036	0.0471189	-19.2896	0.1	0.5	1	3.31112	0	1.52344
956	nan	-3879.01	nan	-3879.01	0.679977	3.17592	0.176917	nan	0.1	0.5	1	0.679977	0	0.367396
957	nan	-3905.16	nan	-3905.16	0.898455	4.80123	0.0810449	nan	0.1	0.5	1	0.898455	0	0.582332
958	nan	-3877.54	nan	-3877.54	0.657148	3.1044	0.183718	nan	0.1	0.5	1	0.657148	0	0.361595
959	nan	-3880.55	nan	-3880.55	1.37692	6.52071	0.0817991	nan	0.1	0.5	1	1.37692	0	0.711525
960	nan	-3876.23	nan	-3876.23	0.995581	4.73272	0.119267	nan	0.1	0.5	1	0.995581	0	0.538349
961	-3860.38	-3894.45	34.0633	-3894.45	0.403223	2.15802	0.209798	34.1766	0.1	0.5	1	0.403223	0	0.269784
962	nan	-3879.35	nan	-3879.35	0.657148	3.12908	0.183718	nan	0.1	0.5	1	0.657148	0	0.356249
963	nan	-3878.39	nan	-3878.39	1.37692	6.85178	0.0817991	nan	0.1	0.5	1	1.37692	0	0.845861
964	-3917.26	-3892.15	-25.1057	-3892.15	3.31112	13.3532	0.0471189	-19.1766	0.1	0.5	1	3.31112	0	1.29944
965	nan	-3880.45	nan	-3880.45	0.995581	4.3986	0.119267	nan	0.1	0.5	1	0.995581	0	0.439327
966	-3863.44	-3896.55	33.1083	-3896.55	0.403223	2.22977	0.209798	33.2216	0.1	0.5	1	0.403223	0	0.280876
967	nan	-3880.45	nan	-3880.45	0.995581	4.3986	0.119267	nan	0.1	0.5	1	0.995581	0	0.439327
968	-3923.07	-3932.72	9.65837	-3932.72	0.216672	1.27094	0.285721	9.39857	0.1	0.5	1	0.216672	0	0.179989
969	-3860.38	-3894.45	34.0633	-3894.45	0.403223	2.15802	0.209798	34.1766	0.1	0.5	1	0.403223	0	0.269784
970	nan	-3883.48	nan	-3883.48	0.585173	2.89217	0.16323	nan	0.1	0.5	1	0.585173	0	0.334816
971	-3923.07	-3932.72	9.65837	-3932.72	0.216672	1.27094	0.285721	9.39857	0.1	0.5	1	0.216672	0	0.179989
972	nan	-3879.7	nan	-3879.7	0.657148	3.0506	0.183718	nan	0.1	0.5	1	0.657148	0	0.362113
973	nan	-3875.79	nan	-3875.79	0.679977	3.07594	0.176917	nan	0.1	0.5	1	0.679977	0	0.351387
974	nan	-3876.23	nan	-3876.23	0.995581	4.73272	0.119267	nan	0.1	0.5	1	0.995581	0	0.538349
975	nan	-3906.93	nan	-3906.93	0.898455	4.85763	0.0810449	nan	0.1	0.5	1	0.898455	0	0.654969
976	nan	-3904.13	nan	-3904.13	0.898455	4.96425	0.0810449	nan	0.1	0.5	1	0.898455	0	0.674981
977	nan	-3879.13	nan	-3879.13	1.37692	6.39403	0.0817991	nan	0.1	0.5	1	1.37692	0	0.657607
978	-3863.44	-3896.55	33.1083	-3896.55	0.403223	2.22977	0.209798	33.2216	0.1	0.5	1	0.403223	0	0.280876
979	nan	-3880.55	nan	-3880.55	1.37692	6.52071	0.0817991	nan	0.1	0.5	1	1.37692	0	0.711525
980	nan	-3886.38	nan	-3886.38	0.585173	3.07924	0.16323	nan	0.1	0.5	1	0.585173	0	0.4299
981	-3923.07	-3932.72	9.65837	-3932.72	0.216672	1.27094	0.285721	9.39857	0.1	0.5	1	0.216672	0	0.179989
982	nan	-3876.9	nan	-3876.9	0.657148	3.07194	0.183718	nan	0.1	0.5	1	0.657148	0	0.361595
983	nan	-3880.82	nan	-3880.82	0.657148	2.96195	0.183718	nan	0.1	0.5	1	0.657148	0	0.368176
984	nan	-3880.45	nan	-3880.45	0.995581	4.3986	0.119267	nan	0.1	0.5	1	0.995581	0	0.439327
985	-4020.71	-3997.42	-23.2955	-3997.42	1.74303	5.74877	0.157759	-20.5026	0.1	0.5	1	1.74303	0	0.461137
986	nan	-3875.79	nan	-3875.79	0.679977	3.07594	0.176917	nan	0.1	0.5	1	0.679977	0	0.351387
987	nan	-3876.23	nan	-3876.23	0.995581	4.73272	0.119267	nan	0.1	0.5	1	0.995581	0	0.538349
988	-3861.06	-3894.8	33.7357	-3894.8	0.403223	2.18719	0.209798	33.849	0.1	0.5	1	0.403223	0	0.276133
989	-3920.28	-3896.1	-24.1848	-3896.1	3.31112	13.2532	0.0471189	-18.2558	0.1	0.5	1	3.31112	0	1.45526
990	-4020.71	-3997.42	-23.2955	-3997.42	1.74303	5.74877	0.157759	-20.5026	0.1	0.5	1	1.74303	0	0.461137
991	nan	-3875.79	nan	-3875.79	0.679977	3.07594	0.176917	nan	0.1	0.5	1	0.679977	0	0.351387
992	nan	-3878.34	nan	-3878.34	1.37692	6.55265	0.0817991	nan	0.1	0.5	1	1.37692	0	0.723584
993	nan	-3875.79	nan	-3875.79	0.679977	3.07594	0.176917	nan	0.1	0.5	1	0.679977	0	0.351387
994	nan	-3879.7	nan	-3879.7	0.657148	3.0506	0.183718	nan	0.1	0.5	1	0.657148	0	0.362113
995	nan	-3877.34	nan	-3877.34	0.679977	3.18588	0.176917	nan	0.1	0.5	1	0.679977	0	0.360815
996	nan	-3882.59	nan	-3882.59	0.585173	2.94737	0.16323	nan	0.1	0.5	1	0.585173	0	0.352817
997	nan	-3875.79	nan	-3875.79	0.679977	3.07594	0.176917	nan	0.1	0.5	1	0.679977	0	0.351387
998	-3923.07	-3932.72	9.65837	-3932.72	0.216672	1.27094	0.285721	9.39857	0.1	0.5	1	0.216672	0	0.179989
999	-3860.38	-3894.45	34.0633	-3894.45	0.403223	2.15802	0.209798	34.1766	0.1	0.5	1	0.403223	0	0.269784
