Iteration	Posterior	Likelihood	Prior	age_ursinae	diversification	extant_mrca	extinction_rate	speciation_rate	turnover
10020	-4688.364	-4674.656	-13.70768	0.05794209	0.3408128	1.853866	0.1037708	0.4445836	0.2334113
10030	-4687.448	-4674.459	-12.98891	0.05508253	-0.402216	1.859212	0.4243565	0.02214053	19.1665
10040	-4685.912	-4673.958	-11.95368	0.0621759	0.1876309	1.853992	0.03308395	0.2207149	0.1498946
10050	-4690.114	-4675.845	-14.26959	0.0621759	-0.3122728	1.903416	0.4630504	0.1507776	3.071082
10060	-4686.592	-4673.06	-13.53126	0.0621759	-0.2778066	1.856497	0.3959632	0.1181566	3.351173
10070	-4683.359	-4672.01	-11.34956	0.05760717	-0.01986935	1.840138	0.08263999	0.06277065	1.316539
10080	-4686.701	-4674.551	-12.14973	0.0586907	-0.0212411	1.859987	0.1493579	0.1281168	1.165795
10090	-4685.407	-4673.236	-12.17136	0.05947783	0.2603721	1.862858	0.01718026	0.2775524	0.06189917
10100	-4685.431	-4674.367	-11.06338	0.06248111	0.04518417	1.855293	0.01893758	0.06412176	0.2953379
10110	-4685.516	-4674.232	-11.28391	0.06713271	-0.1230137	1.844673	0.1286735	0.005659873	22.73435
10120	-4686.318	-4673.082	-13.23633	0.05649353	0.1259946	1.843832	0.1688093	0.2948039	0.5726155
10130	-4688.591	-4677.03	-11.56093	0.05421772	0.1326147	1.862437	0.02226358	0.1548783	0.1437489
10140	-4686.81	-4672.157	-14.65284	0.05635012	0.5417371	1.842924	0.08676853	0.6285057	0.1380553
10150	-4687.991	-4675.277	-12.71372	0.0579176	0.06840818	1.91039	0.1421502	0.2105583	0.6751106
10160	-4686.334	-4672.93	-13.40413	0.05785682	-0.3347888	1.844858	0.4203405	0.08555174	4.91329
10170	-4688.906	-4675.868	-13.03739	0.06003717	-0.3390991	1.854999	0.3931138	0.05401472	7.277901
10180	-4687.307	-4676.288	-11.01854	0.06167353	-0.06188604	1.850764	0.06975627	0.007870227	8.863311
10190	-4685.439	-4673.371	-12.06819	0.06234884	-0.06667175	1.843795	0.1688359	0.1021641	1.652595
10200	-4686.801	-4675.877	-10.92423	0.06390508	0.005009241	1.870743	0.0202852	0.02529444	0.8019628
10210	-4684.854	-4672.979	-11.87536	0.06307064	0.002379287	1.842608	0.1175047	0.119884	0.9801534
10220	-4688.049	-4674.967	-13.0818	0.06416452	-0.3662443	1.889287	0.4054468	0.03920244	10.34239
10230	-4688.095	-4676.717	-11.37769	0.05984895	0.04023516	1.841074	0.05539781	0.09563297	0.5792752
10240	-4690.048	-4678.217	-11.83094	0.05468164	0.1335702	1.84478	0.05018568	0.1837559	0.2731105
10250	-4690.203	-4676.59	-13.61244	0.06252328	0.540321	1.910741	0.002880169	0.5432012	0.005302215
10260	-4685.238	-4673.224	-12.01385	0.05769853	0.03553403	1.841335	0.1134919	0.1490259	0.761558
10270	-4685.49	-4674.644	-10.84572	0.05955703	0.01161997	1.873377	0.008114191	0.01973416	0.4111748
10280	-4686.362	-4674.666	-11.69632	0.06432115	0.1589712	1.859574	0.02243203	0.1814032	0.1236584
10290	-4686.329	-4674.822	-11.50753	0.05901721	0.03053339	1.844932	0.07071214	0.1012455	0.6984224
10300	-4690.786	-4677.767	-13.01923	0.06271506	0.4325246	1.898702	0.004080885	0.4366055	0.009346846
10310	-4684.286	-4673.373	-10.91391	0.06012162	0.04927189	1.858245	0.001403597	0.05067549	0.02769774
10320	-4692.005	-4675.788	-16.21739	0.06241003	-0.3152609	1.908384	0.6026287	0.2873678	2.097064
10330	-4684.567	-4672.98	-11.58632	0.05840136	-0.1428664	1.859191	0.1633928	0.0205264	7.96013
10340	-4687.093	-4675.253	-11.84063	0.05652689	0.03344311	1.851502	0.09724081	0.1306839	0.7440916
10350	-4685.871	-4674.762	-11.10891	0.06642571	-0.02891337	1.862975	0.05789322	0.02897985	1.997706
10360	-4685.561	-4674.26	-11.30109	0.06046305	0.06346225	1.863331	0.03055517	0.09401742	0.3249948
10370	-4686.671	-4675.85	-10.82114	0.06968492	-0.02263993	1.84908	0.03044583	0.007805898	3.900362
10380	-4689.687	-4676.609	-13.07814	0.05817671	0.05397166	1.924947	0.1758716	0.2298433	0.7651806
10390	-4685.988	-4674.094	-11.89377	0.05348697	-0.2137569	1.842829	0.2328723	0.0191154	12.18245
10400	-4685.713	-4672.387	-13.32544	0.05908531	0.12279	1.848082	0.1762623	0.2990523	0.589403
10410	-4690.38	-4678.878	-11.50242	0.06415567	0.131012	1.842242	0.02230746	0.1533195	0.1454965
10420	-4688.358	-4676.476	-11.88171	0.05994163	0.06505883	1.843895	0.08715783	0.1522167	0.5725906
10430	-4687.578	-4674.401	-13.17714	0.05994163	0.3254574	1.849989	0.07077757	0.3962349	0.1786253
10440	-4687.318	-4675.697	-11.62176	0.0638588	0.1077766	1.845081	0.04365729	0.1514339	0.2882927
10450	-4687.077	-4675.008	-12.06831	0.05268707	0.07452452	1.842489	0.09909124	0.1736158	0.5707503
10460	-4688.795	-4677.37	-11.42539	0.05846525	-0.1629115	1.841839	0.1639718	0.001060346	154.6399
10470	-4684.851	-4673.851	-10.99998	0.06156168	-0.00942215	1.863325	0.03735775	0.0279356	1.337281
10480	-4687.066	-4673.62	-13.4458	0.06250205	-0.02224304	1.861846	0.2537786	0.2315356	1.096068
10490	-4689.265	-4677.271	-11.99398	0.06015791	0.03073113	1.840332	0.1142352	0.1449663	0.7880119
10500	-4684.914	-4673.069	-11.84498	0.06264131	-0.1478545	1.85343	0.1900708	0.04221628	4.502311
10510	-4684.771	-4673.723	-11.0479	0.06002883	-0.06535607	1.85331	0.07365035	0.008294282	8.879653
10520	-4687.43	-4675.882	-11.54782	0.06419563	-0.02041795	1.873743	0.09209418	0.07167624	1.284864
10530	-4687.321	-4675.937	-11.38382	0.05837748	-0.04890276	1.849846	0.09801887	0.04911611	1.995656
10540	-4688.352	-4675.37	-12.98199	0.05501977	-0.2030172	1.868313	0.3111009	0.1080837	2.878334
10550	-4685.906	-4672.712	-13.194	0.05655588	0.06797555	1.841045	0.1937244	0.2616999	0.7402538
10560	-4685.785	-4672.752	-13.03252	0.05927387	0.1100581	1.840936	0.160295	0.2703531	0.5929098
10570	-4687.797	-4674.049	-13.74781	0.05662241	0.07044367	1.846932	0.2343962	0.3048398	0.7689158
10580	-4684.619	-4673.946	-10.67275	0.06589448	-0.0002873521	1.844789	0.005498199	0.005210847	1.055145
10590	-4688.902	-4676.71	-12.19204	0.06682993	-0.0538426	1.860764	0.1685766	0.114734	1.469282
10600	-4688.772	-4676.648	-12.12368	0.06220895	-0.06530105	1.902021	0.1597447	0.09444361	1.691429
10610	-4684.23	-4672.486	-11.74368	0.06185525	-0.09833593	1.843951	0.1572842	0.0589483	2.668173
10620	-4686.338	-4674.419	-11.91848	0.06081987	0.034063	1.855099	0.1028146	0.1368776	0.7511425
10630	-4684.324	-4673.134	-11.18981	0.05602428	0.0882958	1.844223	0.0136068	0.1019026	0.1335275
10640	-4686.286	-4675.297	-10.98912	0.06630813	0.03714534	1.852868	0.01632765	0.05347299	0.305344
10650	-4688.73	-4675.495	-13.23554	0.05965946	-0.1618115	1.895744	0.3043477	0.1425362	2.135231
10660	-4686.426	-4675.097	-11.32912	0.06142236	0.09177722	1.888126	0.01289339	0.1046706	0.1231806
10670	-4685.887	-4675.096	-10.79096	0.06062513	-0.02568413	1.845795	0.03005234	0.004368212	6.87978
10680	-4686.075	-4675.33	-10.7452	0.06613474	-0.02403436	1.841218	0.02606923	0.002034865	12.81128
10690	-4686.886	-4676.006	-10.87983	0.06013831	-0.03692462	1.851181	0.04305267	0.006128046	7.025514
10700	-4687.238	-4675.105	-12.13312	0.06415374	0.1222417	1.886784	0.07146918	0.1937109	0.3689476
10710	-4688.039	-4676.425	-11.61346	0.06674044	0.1416384	1.874664	0.01930247	0.1609409	0.1199352
10720	-4687.348	-4674.306	-13.04251	0.06371941	0.2841059	1.84787	0.07903496	0.3631409	0.2176427
10730	-4685.367	-4674.597	-10.76951	0.05829678	0.02640808	1.848111	0.001116685	0.02752476	0.04057019
10740	-4686.278	-4673.147	-13.13073	0.05925777	-0.2587546	1.841053	0.3573653	0.09861074	3.624
10750	-4688.881	-4676.141	-12.74021	0.06321376	0.3025337	1.848327	0.04753469	0.3500684	0.1357869
10760	-4691.218	-4680.305	-10.9125	0.06114095	0.03325833	1.886084	0.0002849955	0.03354332	0.00849634
10770	-4685.554	-4674.594	-10.96048	0.06114095	0.04145179	1.858069	0.00983005	0.05128183	0.1916868
10780	-4686.513	-4674.816	-11.69698	0.05967117	0.1668078	1.861229	0.01857164	0.1853794	0.1001818
10790	-4685.878	-4674.59	-11.28816	0.06180861	0.03307341	1.840295	0.05016221	0.08323562	0.6026532
10800	-4687.568	-4674.773	-12.79536	0.06044848	0.4065927	1.869093	0.003151576	0.4097443	0.007691568
10810	-4684.107	-4672.97	-11.13711	0.06101193	0.01534392	1.846706	0.04305708	0.058401	0.7372661
10820	-4684.498	-4672.745	-11.75308	0.0571331	0.1230824	1.851335	0.04649541	0.1695778	0.2741833
10830	-4687.067	-4673.724	-13.34271	0.06241495	-0.2466302	1.842495	0.3665311	0.119901	3.056949
10840	-4693.769	-4680.229	-13.5397	0.06642557	-0.1757031	1.911656	0.3326504	0.1569473	2.119504
10850	-4685.665	-4674.072	-11.59254	0.06317536	0.1778835	1.847384	0.007637303	0.1855208	0.04116684
10860	-4688.233	-4675.106	-13.12681	0.05735293	0.04938377	1.869442	0.1924443	0.2418281	0.7957898
10870	-4683.376	-4672.13	-11.24586	0.05810094	0.07169875	1.847866	0.02572585	0.0974246	0.2640591
10880	-4687.082	-4674.6	-12.4814	0.057204	0.2889845	1.844669	0.03398394	0.3229685	0.1052237
10890	-4684.107	-4672.754	-11.35288	0.0579461	0.04680904	1.847632	0.04778523	0.09459427	0.5051599
10900	-4686.839	-4674.215	-12.62352	0.05759483	-0.3360029	1.847284	0.3599683	0.02396541	15.02033
10910	-4687.012	-4675.175	-11.83629	0.0589672	-0.1957134	1.874528	0.2109633	0.01524996	13.8337
10920	-4686.45	-4673.776	-12.67421	0.05969629	-0.007718065	1.845094	0.1887313	0.1810132	1.042638
10930	-4686.329	-4673.749	-12.57984	0.05637742	-0.2085305	1.860765	0.2833315	0.07480098	3.787805
10940	-4686.38	-4673.712	-12.66794	0.06024622	0.1754189	1.866412	0.09591035	0.2713292	0.3534833
10950	-4690.032	-4677.668	-12.36416	0.05447287	0.2407442	1.857951	0.04311244	0.2838566	0.1518811
10960	-4687.258	-4674.041	-13.21702	0.05673923	0.2375469	1.852529	0.1132657	0.3508126	0.3228668
10970	-4685.879	-4673.576	-12.30278	0.06030155	-0.3171281	1.840228	0.3243598	0.007231703	44.85248
10980	-4688.559	-4676.004	-12.55444	0.06188069	0.2187504	1.858857	0.0680429	0.2867933	0.2372541
10990	-4683.839	-4672.26	-11.57913	0.05695751	-0.1910865	1.844498	0.1925937	0.001507141	127.7874
11000	-4688.874	-4677.605	-11.26865	0.06029751	-0.1016847	1.875205	0.1079484	0.006263705	17.23395
11010	-4685.186	-4673.822	-11.3644	0.0619772	0.09328637	1.841692	0.02803046	0.1213168	0.2310517
11020	-4687.136	-4675.345	-11.79161	0.05988035	-0.03786163	1.852098	0.1286068	0.09074516	1.41723
11030	-4687.997	-4676.349	-11.64892	0.06297132	-0.1203308	1.86977	0.154559	0.03422814	4.515554
11040	-4695.944	-4677.997	-17.94712	0.05411408	0.873508	1.874808	0.1615605	1.035068	0.1560868
11050	-4685.866	-4674.534	-11.33167	0.05514023	-0.08015319	1.848715	0.1098459	0.02969276	3.699418
11060	-4684.643	-4673.408	-11.23479	0.05607065	-0.08263712	1.855844	0.1001576	0.01752048	5.716602
11070	-4688.767	-4677.23	-11.53706	0.05451395	-0.145007	1.855608	0.1615737	0.01656669	9.752925
11080	-4686.979	-4675.46	-11.51895	0.05678195	0.03112747	1.859067	0.06802816	0.09915563	0.6860746
11090	-4688.942	-4674.853	-14.08901	0.05741218	-0.5616568	1.867362	0.597268	0.03561119	16.77192
11100	-4686.031	-4674.345	-11.68578	0.05940344	0.03604397	1.883888	0.07452005	0.110564	0.6739991
11110	-4686.334	-4674.644	-11.68989	0.0614172	0.1204731	1.889638	0.0329476	0.1534207	0.2147533
11120	-4689.629	-4677.373	-12.25656	0.06446737	0.03855448	1.868613	0.1262744	0.1648289	0.7660939
11130	-4690.38	-4678.759	-11.62115	0.06531061	7.561586e-05	1.846129	0.09508934	0.09516496	0.9992054
11140	-4689.303	-4675.544	-13.75911	0.06531061	0.185386	1.848759	0.178032	0.3634179	0.4898822
11150	-4689.966	-4676.07	-13.89646	0.06441827	-0.2609492	1.856912	0.4129593	0.1520101	2.716657
11160	-4689.049	-4675.096	-13.95275	0.06239985	0.488642	1.862278	0.05620208	0.544844	0.1031526
11170	-4692.384	-4679.842	-12.54197	0.06239985	0.2720425	1.858595	0.04303639	0.3150788	0.1365893
11180	-4690.061	-4678.733	-11.32771	0.06678731	0.03140405	1.890464	0.04095017	0.07235423	0.5659679
11190	-4689.011	-4675.081	-13.92968	0.06495134	0.2893107	1.84797	0.1433929	0.4327037	0.3313883
11200	-4688.549	-4677.272	-11.27709	0.06683324	0.03544919	1.862203	0.04191705	0.07736624	0.5418003
11210	-4689.269	-4676.956	-12.31266	0.06803736	-0.0268312	1.84663	0.1674294	0.1405982	1.190836
11220	-4689.366	-4676.032	-13.3346	0.0621203	-0.1487309	1.854624	0.3116063	0.1628754	1.913157
11230	-4688.644	-4675.675	-12.9689	0.06421244	0.1833728	1.841059	0.1201903	0.303563	0.3959318
11240	-4688.223	-4677.167	-11.05649	0.06421244	-0.03467662	1.854957	0.05797892	0.02330231	2.488119
11250	-4694.13	-4682.656	-11.47379	0.0723619	0.0564263	1.869344	0.04817461	0.1046009	0.4605564
11260	-4687.077	-4675.074	-12.00275	0.06228675	-0.1119425	1.856482	0.1835269	0.0715844	2.563783
11270	-4687.695	-4676.211	-11.48465	0.05791517	0.1462367	1.849856	0.01178658	0.1580233	0.0745876
11280	-4689.462	-4678.152	-11.31021	0.06724793	-0.06042467	1.88889	0.08620405	0.02577937	3.343915
11290	-4687.296	-4675.18	-12.11596	0.0582137	-0.2577785	1.84587	0.2748336	0.01705515	16.11441
11300	-4689.671	-4678.288	-11.38303	0.06059995	0.1099961	1.872449	0.01373616	0.1237322	0.1110152
11310	-4688.113	-4676.351	-11.76142	0.05991034	0.1376595	1.86069	0.03778511	0.1754446	0.2153677
11320	-4688.853	-4676.828	-12.02492	0.06108438	-0.187604	1.862729	0.22458	0.03697598	6.073674
11330	-4687.918	-4676.727	-11.19064	0.06108438	0.02351128	1.846602	0.04398043	0.06749171	0.6516419
11340	-4689.876	-4678.013	-11.86336	0.06381274	0.007792035	1.869905	0.1073409	0.1151329	0.9323214
11350	-4690.111	-4675.904	-14.20652	0.06443448	0.4053299	1.874476	0.1083352	0.5136652	0.2109063
11360	-4692.013	-4678.68	-13.33393	0.05920388	0.179716	1.843681	0.1507597	0.3304757	0.45619
11370	-4687.774	-4675.999	-11.77546	0.05536719	0.1342548	1.852728	0.04326367	0.1775185	0.2437136
11380	-4686.884	-4673.402	-13.48285	0.05461519	0.09198671	1.841712	0.2043369	0.2963237	0.6895735
11390	-4690.148	-4673.63	-16.51751	0.05927514	-0.006615018	1.867575	0.4673773	0.4607623	1.014357
11400	-4689.18	-4677.285	-11.89511	0.06236797	-0.06235993	1.887641	0.1418396	0.07947965	1.784602
11410	-4687.609	-4673.912	-13.69644	0.06283687	-0.4179831	1.840097	0.489106	0.07112291	6.876912
11420	-4686.571	-4674.482	-12.08843	0.06278231	0.164392	1.861903	0.05353134	0.2179234	0.245643
11430	-4687.298	-4674.228	-13.07053	0.06045385	0.2337398	1.845853	0.1042555	0.3379954	0.3084525
11440	-4689.127	-4675.542	-13.58452	0.06045385	0.2688624	1.841444	0.1279479	0.3968103	0.3224409
11450	-4697.122	-4680.835	-16.28663	0.06262763	0.7793237	1.873546	0.09248073	0.8718044	0.1060797
11460	-4685.737	-4674.128	-11.60923	0.06715375	0.1530198	1.848759	0.01995904	0.1729788	0.1153843
11470	-4687.67	-4674.816	-12.85384	0.06832552	-0.2061345	1.843431	0.3062516	0.100117	3.058936
11480	-4685.345	-4673.352	-11.9935	0.06388204	0.1529238	1.853697	0.05237231	0.2052961	0.2551062
11490	-4689.07	-4676.23	-12.84006	0.07026959	0.3990018	1.84042	0.0137344	0.4127362	0.03327646
11500	-4684.074	-4672.768	-11.30619	0.05802502	0.08206703	1.849228	0.02607426	0.1081413	0.2411129
11510	-4688.729	-4676.587	-12.14198	0.05889268	0.000515423	1.860755	0.1372622	0.1377777	0.996259
11520	-4689.708	-4676.001	-13.70698	0.05887427	-0.1684445	1.868895	0.3486383	0.1801938	1.934796
11530	-4687.995	-4676.673	-11.32201	0.06473388	0.06897035	1.891781	0.02224806	0.09121841	0.2438988
11540	-4685.558	-4674.228	-11.32955	0.05922945	-0.003273332	1.867136	0.06514705	0.06187371	1.052903
11550	-4687.817	-4675.04	-12.77762	0.0581981	0.1749095	1.861675	0.1062105	0.28112	0.3778119
11560	-4687.668	-4675.64	-12.02846	0.05804898	0.2198911	1.858199	0.02438395	0.2442751	0.09982171
11570	-4686.92	-4675.047	-11.87339	0.06456903	0.1612487	1.850141	0.03934082	0.2005895	0.196126
11580	-4692.629	-4676.89	-15.73919	0.0691644	-0.8799965	1.852993	0.8963516	0.01635516	54.80544
11590	-4693.504	-4678.758	-14.74602	0.06518421	0.4980922	1.863541	0.1071185	0.6052106	0.1769937
11600	-4696.145	-4684.79	-11.35483	0.06994867	0.1204245	1.865225	0.007857639	0.1282822	0.06125277
11610	-4688.995	-4676.648	-12.34707	0.07052446	-0.2580187	1.844966	0.2931618	0.0351431	8.341943
11620	-4693.118	-4682.032	-11.08566	0.07402427	0.0887633	1.844322	0.002770899	0.09153419	0.03027173
11630	-4689.016	-4676.712	-12.30428	0.07060236	-0.03089326	1.847203	0.1691998	0.1383065	1.223368
11640	-4685.594	-4673.596	-11.99809	0.0615067	-0.06754885	1.840409	0.1639366	0.09638771	1.700803
11650	-4687.727	-4674.031	-13.69696	0.06171429	-0.3468174	1.881119	0.442608	0.09579065	4.620577
11660	-4687.198	-4674.696	-12.50268	0.05621454	0.3311023	1.846757	0.01644023	0.3475425	0.04730422
11670	-4689.015	-4675.073	-13.94248	0.06038256	-0.3130702	1.871108	0.4442158	0.1311456	3.387195
11680	-4687.758	-4674.373	-13.38563	0.06597493	-0.3421597	1.850605	0.4216525	0.07949281	5.304285
11690	-4685.134	-4673.462	-11.67142	0.06172361	-0.02528482	1.849433	0.1121087	0.08682392	1.291219
11700	-4689.339	-4676.99	-12.34937	0.0613532	-0.1927196	1.898169	0.24841	0.05569038	4.460555
11710	-4687.363	-4675.581	-11.78241	0.06477826	0.08138233	1.888047	0.0600546	0.1414369	0.4246034
11720	-4686.387	-4675.007	-11.37996	0.06797041	0.1246536	1.851906	0.01158874	0.1362423	0.08505976
11730	-4689.726	-4675.969	-13.75664	0.05887845	-0.3572613	1.89835	0.4508518	0.09359048	4.817282
11740	-4686.928	-4674.126	-12.80264	0.06195554	0.2286203	1.852612	0.08458696	0.3132073	0.270067
11750	-4695.229	-4675.095	-20.1334	0.06759784	-0.7984487	1.857995	1.127634	0.3291855	3.425528
11760	-4690.773	-4676.887	-13.88592	0.06896912	0.2923229	1.886017	0.133258	0.4255809	0.3131202
11770	-4686.403	-4675.091	-11.312	0.06474137	0.05237446	1.863528	0.03682303	0.08919749	0.4128259
11780	-4689.661	-4676.953	-12.70816	0.06616355	-0.1903797	1.849052	0.2853276	0.09494791	3.005096
11790	-4692.166	-4678.708	-13.45768	0.05977101	0.1996206	1.871819	0.1455097	0.3451304	0.421608
11800	-4692.537	-4677.679	-14.85748	0.058924	-0.4337207	1.84943	0.5799268	0.1462061	3.966502
11810	-4699.62	-4681.927	-17.69337	0.05827041	0.647777	1.944553	0.2344964	0.8822734	0.2657865
11820	-4688.744	-4676.907	-11.83687	0.0585576	0.1439063	1.902368	0.03207417	0.1759805	0.1822598
11830	-4687.829	-4676.67	-11.15915	0.06841858	-0.1039034	1.841099	0.1076123	0.003708837	29.0151
11840	-4688.968	-4678.071	-10.89607	0.06841858	0.02769312	1.856278	0.01047698	0.0381701	0.2744813
11850	-4690.267	-4678.616	-11.65129	0.06979967	0.09289608	1.857087	0.04937955	0.1422756	0.3470696
11860	-4688.659	-4676.169	-12.49085	0.06090544	-0.2257401	1.864837	0.2838688	0.05812871	4.883452
11870	-4689.147	-4677.59	-11.55627	0.05563775	-0.07674099	1.868299	0.1234406	0.04669964	2.643289
11880	-4688.807	-4677.384	-11.42274	0.0707401	0.0435439	1.857156	0.05281554	0.09635944	0.5481097
11890	-4692.479	-4678.038	-14.4411	0.0574479	-0.185083	1.880502	0.4106548	0.2255718	1.820506
11900	-4691.221	-4678.083	-13.13804	0.05836559	0.006594258	1.917046	0.2067775	0.2133717	0.969095
11910	-4687.288	-4675.054	-12.23396	0.05198078	0.1268247	1.84354	0.08831617	0.2151409	0.4105039
11920	-4690.354	-4678.988	-11.36649	0.05386986	0.0231221	1.885094	0.05092217	0.07404427	0.687726
11930	-4689.28	-4676.422	-12.85744	0.05597597	-0.2395932	1.872866	0.3210063	0.08141302	3.942935
11940	-4686.238	-4675.084	-11.15357	0.05681126	0.04366134	1.840349	0.03287256	0.0765339	0.4295163
11950	-4690.731	-4676.301	-14.43048	0.05681126	-0.5718094	1.859696	0.6293154	0.057506	10.94347
11960	-4688.284	-4675.589	-12.69429	0.05824833	-0.3657	1.855358	0.3817385	0.01603852	23.80135
11970	-4686.829	-4672.824	-14.00553	0.0582065	-0.01016974	1.844128	0.2936731	0.2835034	1.035872
11980	-4688.535	-4675.391	-13.14342	0.06183553	-0.3789861	1.875292	0.4199608	0.04097472	10.24927
11990	-4685.813	-4674.231	-11.58259	0.06183553	0.05159982	1.841129	0.06771888	0.1193187	0.5675462
12000	-4687.576	-4675.963	-11.61264	0.05978014	-0.05903099	1.889986	0.1139099	0.05487886	2.07566
12010	-4690.449	-4673.312	-17.13703	0.05721349	-0.1734974	1.872957	0.5948063	0.4213089	1.411806
12020	-4686.261	-4674.884	-11.37627	0.05828035	-0.05036877	1.840068	0.100456	0.05008724	2.005621
12030	-4688.502	-4676.336	-12.16619	0.05754899	0.2038665	1.922154	0.02969598	0.2335625	0.1271436
12040	-4686.79	-4672.952	-13.8377	0.06245375	0.3298441	1.853419	0.1183138	0.4481579	0.2640002
12050	-4694.115	-4681.6	-12.51422	0.06273644	0.1909332	1.857311	0.07796206	0.2688953	0.2899347
12060	-4685.45	-4673.601	-11.84881	0.05688311	-0.1268195	1.866368	0.1765262	0.0497067	3.551356
12070	-4690.35	-4677.158	-13.1926	0.04963605	0.4349161	1.849526	0.02622756	0.4611436	0.05687504
12080	-4687.565	-4675.846	-11.71874	0.05676548	0.1699627	1.852792	0.02165194	0.1916147	0.1129973
12090	-4686.915	-4674.166	-12.74875	0.06262987	-0.1038426	1.842172	0.2437733	0.1399307	1.7421
12100	-4688.397	-4675.405	-12.99234	0.05995475	0.02089986	1.867653	0.1953012	0.216201	0.9033314
12110	-4688.913	-4676.215	-12.69809	0.06086552	-0.3134433	1.861776	0.3501728	0.03672949	9.533832
12120	-4687.891	-4674.754	-13.13748	0.06119058	-0.383308	1.87342	0.4221864	0.03887838	10.85916
12130	-4688.153	-4675.746	-12.40725	0.05805059	-0.1838798	1.854211	0.2566662	0.07278645	3.526291
12140	-4690.979	-4678.138	-12.84126	0.06435189	-0.07560463	1.87176	0.2311154	0.1555107	1.48617
12150	-4689.355	-4678.577	-10.77834	0.06971832	0.01050646	1.877748	0.0001392545	0.01064572	0.0130808
12160	-4689.044	-4676.601	-12.4428	0.0700403	0.003828791	1.844885	0.1630592	0.166888	0.9770577
12170	-4692.447	-4679.667	-12.78044	0.06831703	0.2328157	1.881713	0.07458187	0.3073975	0.2426235
12180	-4688.271	-4677.166	-11.10479	0.06609169	-0.082415	1.871815	0.08247349	5.848893e-05	1410.07
12190	-4688.175	-4674.898	-13.27716	0.06403644	-0.0131017	1.840153	0.2394589	0.2263572	1.057881
12200	-4691.655	-4679.775	-11.87967	0.06887901	0.100303	1.899884	0.05632268	0.1566256	0.3596006
12210	-4688.321	-4675.271	-13.05077	0.0639139	0.3287523	1.85288	0.05903609	0.3877884	0.1522379
12220	-4687.806	-4676.034	-11.77159	0.06403963	-0.1920048	1.891859	0.1986938	0.006688964	29.70471
12230	-4685.57	-4672.784	-12.78606	0.06144315	-0.3577065	1.842207	0.3858381	0.02813158	13.71548
12240	-4687.417	-4676.237	-11.17971	0.06697286	-0.09367929	1.841573	0.1042477	0.01056845	9.864055
12250	-4687.806	-4675.399	-12.40695	0.0639267	0.04200204	1.854941	0.1405556	0.1825577	0.7699245
12260	-4686.082	-4674.947	-11.1355	0.0639267	-0.1052286	1.845049	0.1053774	0.0001488686	707.8553
12270	-4687.225	-4674.493	-12.73117	0.05285358	0.2233981	1.85028	0.08254675	0.3059449	0.2698092
12280	-4683.549	-4672.168	-11.38147	0.05750558	-0.003909971	1.845599	0.0760453	0.07213532	1.054203
12290	-4687.839	-4675.639	-12.20052	0.05903898	0.1287164	1.89553	0.0729397	0.2016561	0.3617034
12300	-4684.938	-4672.291	-12.64711	0.05759223	-0.32954	1.842508	0.3591027	0.02956273	12.14714
12310	-4690.022	-4677.22	-12.80134	0.06405993	-0.2652956	1.900072	0.3243624	0.05906682	5.491449
12320	-4684.618	-4673.73	-10.88738	0.06167245	-0.02623974	1.854533	0.03731513	0.01107539	3.369192
12330	-4687.282	-4673.89	-13.39226	0.05696025	0.1277446	1.849449	0.1789841	0.3067287	0.5835257
12340	-4688.799	-4677.336	-11.4626	0.06214465	-0.1089882	1.84603	0.137422	0.02843382	4.833047
12350	-4686.36	-4674.42	-11.94001	0.06034469	0.2172372	1.88042	0.01289449	0.2301317	0.05603093
12360	-4685.106	-4673.135	-11.97053	0.06058428	0.09605101	1.841681	0.08009511	0.1761461	0.4547083
12370	-4687.323	-4674.789	-12.53367	0.06294839	-0.02983471	1.843796	0.1885766	0.1587419	1.187945
12380	-4690.595	-4675.372	-15.22319	0.0615516	0.372221	1.851424	0.2002182	0.5724392	0.3497633
12390	-4688.247	-4675.949	-12.29796	0.0573023	0.1189182	1.880874	0.08909217	0.2080104	0.4283064
12400	-4688.38	-4675.771	-12.609	0.05384724	0.3451651	1.848719	0.01937806	0.3645432	0.05315711
12410	-4685.478	-4673.435	-12.04304	0.05683879	-0.1412657	1.841049	0.2070269	0.06576116	3.148163
12420	-4686.897	-4675.428	-11.46906	0.06547217	0.144699	1.865566	0.007275406	0.1519744	0.04787257
12430	-4685.744	-4674.091	-11.65274	0.05734019	-0.1148484	1.871121	0.1517492	0.0369008	4.112355
12440	-4686.93	-4674.05	-12.87903	0.05734019	-0.1993011	1.842036	0.3061796	0.1068785	2.864744
12450	-4688.169	-4675.778	-12.39144	0.06158172	0.1849048	1.845674	0.07334879	0.2582536	0.2840185
12460	-4686.654	-4673.99	-12.66401	0.05592938	0.1652662	1.849668	0.1042256	0.2694919	0.3867486
12470	-4688.404	-4677.206	-11.19777	0.06421385	0.04025885	1.856835	0.03392433	0.07418317	0.4573049
12480	-4688.146	-4676.434	-11.71236	0.06365468	0.2085135	1.844079	0.005265101	0.2137786	0.02462876
12490	-4687.004	-4673.726	-13.27742	0.0529035	0.3184201	1.844884	0.08383476	0.4022548	0.2084121
12500	-4686.913	-4675.191	-11.7221	0.05917764	0.1350539	1.851987	0.03831317	0.173367	0.2209946
12510	-4690.206	-4677.952	-12.25358	0.05754444	-0.01432519	1.850444	0.1563145	0.1419893	1.100889
