Iteration	Posterior	Likelihood	Prior	age_ursinae	diversification	extant_mrca	extinction_rate	speciation_rate	turnover
20620	-5873.153	-5862.299	-10.85384	1.847391	0.01253735	1.865822	0.00628668	0.01882403	0.333971
20630	-5875.907	-5861.86	-14.04647	1.847391	-0.4172897	1.851529	0.4507376	0.03344798	13.47578
20640	-5873.665	-5862.683	-10.98238	1.847391	-0.02958107	1.850635	0.04061018	0.01102911	3.68209
20650	-5872.404	-5861.262	-11.1423	1.847391	0.02594388	1.850994	0.02447067	0.05041455	0.485389
20660	-5871.434	-5860.471	-10.96212	1.847391	0.005335888	1.857432	0.01996216	0.02529805	0.7890791
20670	-5873.873	-5862.765	-11.1083	1.844886	0.04422993	1.855593	0.01189506	0.05612498	0.2119387
20680	-5876.514	-5863.831	-12.68346	1.844886	0.03560828	1.847048	0.1293538	0.1649621	0.7841426
20690	-5873.135	-5860.849	-12.28641	1.844886	-0.1780906	1.851729	0.2089501	0.03085953	6.771009
20700	-5878.875	-5866.105	-12.76974	1.844886	0.2356832	1.867373	0.03389517	0.2695784	0.125734
20710	-5872.813	-5861.025	-11.7879	1.844886	0.1334262	1.849778	0.01843975	0.1518659	0.1214212
20720	-5873.143	-5860.278	-12.86548	1.841453	0.2287308	1.846931	0.04708788	0.2758187	0.1707204
20730	-5873.395	-5861.123	-12.27179	1.841453	0.1794937	1.857102	0.02845398	0.2079476	0.1368324
20740	-5873.65	-5861.72	-11.93023	1.841453	-0.005147001	1.851494	0.09666917	0.09152217	1.056238
20750	-5873.449	-5859.868	-13.58098	1.841453	0.3340677	1.841475	0.04423181	0.3782995	0.1169227
20760	-5872.673	-5861.356	-11.31698	1.841453	0.09040646	1.850708	0.005450382	0.09585684	0.0568596
20770	-5873.817	-5861.284	-12.53365	1.841453	0.03381658	1.85163	0.1186494	0.152466	0.7782024
20780	-5877.312	-5863.927	-13.38563	1.850411	0.1083635	1.850751	0.1387389	0.2471024	0.5614631
20790	-5876.144	-5862.807	-13.33681	1.850411	-0.0871017	1.851558	0.2331783	0.1460766	1.596274
20800	-5877.444	-5864.322	-13.12181	1.84182	0.005286974	1.855754	0.1717653	0.1770523	0.9701389
20810	-5872.821	-5861.943	-10.8774	1.84182	-0.00393474	1.848818	0.02026415	0.01632941	1.24096
20820	-5877.207	-5862.287	-14.91962	1.841678	-0.01480149	1.856411	0.2990919	0.2842904	1.052065
20830	-5873.044	-5862.133	-10.91109	1.841678	0.02486032	1.84248	0.009851641	0.03471196	0.2838111
20840	-5874.996	-5863.13	-11.86578	1.841678	0.05718125	1.847997	0.06131962	0.1185009	0.5174614
20850	-5874.227	-5861.063	-13.16415	1.841678	0.06541113	1.851285	0.1456318	0.2110429	0.6900577
20860	-5875.074	-5863.102	-11.97208	1.841678	0.06161432	1.860955	0.06433401	0.1259483	0.5107968
20870	-5875.153	-5862.31	-12.84321	1.841678	0.06374728	1.847274	0.1257767	0.189524	0.6636454
20880	-5876.563	-5864.028	-12.53422	1.841678	0.2155073	1.843106	0.03111657	0.2466239	0.1261702
20890	-5876.753	-5864.562	-12.19105	1.841678	-0.03558648	1.86829	0.1268922	0.09130571	1.389751
20900	-5878.17	-5862.529	-15.64113	1.841678	-0.4728584	1.859639	0.5791656	0.1063071	5.44804
20910	-5877.038	-5862.938	-14.09986	1.841678	-0.2435571	1.844596	0.3644937	0.1209366	3.013923
20920	-5874.787	-5861.984	-12.80314	1.841678	-0.3089379	1.857995	0.3111055	0.002167619	143.524
20930	-5872.689	-5861.478	-11.21063	1.841678	-0.01960788	1.84357	0.05391021	0.03430233	1.571619
20940	-5873.515	-5860.963	-12.55182	1.841678	-0.1738014	1.853038	0.2247846	0.05098318	4.408994
20950	-5873.76	-5861.807	-11.95366	1.841678	-0.1881188	1.853844	0.1908823	0.002763523	69.07207
20960	-5873.491	-5861.591	-11.89978	1.841678	-0.1140235	1.841831	0.1511582	0.03713465	4.070543
20970	-5872.734	-5860.731	-12.00336	1.841678	-0.1805228	1.844125	0.1921891	0.01166626	16.47393
20980	-5874.308	-5861.915	-12.39326	1.841678	-0.2120337	1.842884	0.2356669	0.0236332	9.971855
20990	-5876.711	-5863.18	-13.53022	1.841678	-0.2681202	1.845789	0.3398329	0.07171269	4.738812
21000	-5877.719	-5865.004	-12.71555	1.84172	-0.006907866	1.874577	0.1473571	0.1404492	1.049184
21010	-5876.339	-5864.23	-12.10898	1.84172	-0.02054718	1.865587	0.1136884	0.09314119	1.220603
21020	-5875.336	-5861.1	-14.23537	1.84172	0.1988672	1.84502	0.1506729	0.3495401	0.4310605
21030	-5873.682	-5860.972	-12.71056	1.841485	0.2817302	1.844836	0.01094148	0.2926717	0.03738481
21040	-5875.95	-5863.42	-12.52917	1.841485	0.07055246	1.866694	0.09743122	0.1679837	0.5800041
21050	-5872.937	-5861.334	-11.60299	1.841485	-0.01985471	1.846492	0.0814597	0.061605	1.322291
21060	-5876.141	-5861.293	-14.84805	1.841485	-0.5734749	1.843593	0.583591	0.01011605	57.68959
21070	-5873.184	-5862.363	-10.82089	1.841485	0.01134513	1.844073	0.009569413	0.02091455	0.4575482
21080	-5876.131	-5863.639	-12.49169	1.841485	-0.1022056	1.846859	0.1852766	0.083071	2.23034
21090	-5879.145	-5864.514	-14.63182	1.841485	-0.1768366	1.843123	0.3648197	0.1879831	1.940705
21100	-5877.055	-5862.345	-14.71038	1.841485	-0.05361317	1.847869	0.3064955	0.2528824	1.212008
21110	-5873.863	-5861.882	-11.98142	1.841485	-0.03275932	1.848626	0.1145987	0.08183936	1.400288
21120	-5876.209	-5864.774	-11.43511	1.841485	-0.05560881	1.872716	0.08221462	0.02660581	3.090101
21130	-5877.467	-5864.006	-13.461	1.841485	0.236974	1.847545	0.08220408	0.3191781	0.2575493
21140	-5876.757	-5862.993	-13.76391	1.841485	0.3462455	1.856396	0.0476839	0.3939294	0.1210468
21150	-5873.013	-5861.61	-11.40295	1.841023	-0.07043255	1.845423	0.09290634	0.02247378	4.133988
21160	-5872.982	-5861.245	-11.73758	1.840131	-0.06756291	1.841501	0.1161704	0.04860749	2.389969
21170	-5873.172	-5861.88	-11.29153	1.840131	0.01732904	1.846234	0.04063487	0.05796391	0.7010374
21180	-5875.418	-5862.661	-12.75774	1.840131	0.1907684	1.845404	0.05813654	0.248905	0.2335693
21190	-5874.599	-5862.164	-12.43523	1.840131	-0.04776879	1.856746	0.1518842	0.1041154	1.458806
21200	-5873.712	-5861.231	-12.48062	1.840131	0.14994	1.848951	0.0582167	0.2081567	0.2796772
21210	-5872.958	-5860.884	-12.07424	1.840131	0.09499111	1.841612	0.0586389	0.15363	0.3816891
21220	-5874.853	-5861.423	-13.43025	1.840131	-0.102006	1.840532	0.2487194	0.1467134	1.695274
21230	-5875.479	-5863.928	-11.55144	1.840131	-0.1163699	1.845574	0.1271447	0.01077472	11.80027
21240	-5877.091	-5864.587	-12.50397	1.840131	-0.2326582	1.856485	0.2512043	0.01854609	13.54486
21250	-5875.333	-5861.745	-13.58732	1.840131	-0.1866337	1.842026	0.3019526	0.1153189	2.618414
21260	-5877.196	-5863.62	-13.57556	1.840131	-0.2053685	1.864949	0.3072193	0.1018508	3.016365
21270	-5877.735	-5865.227	-12.50808	1.840131	0.05352927	1.880308	0.1018994	0.1554287	0.6556024
21280	-5875.246	-5863.683	-11.56302	1.840131	-0.018274	1.846154	0.0782475	0.0599735	1.304701
21290	-5883	-5866.44	-16.55998	1.840131	0.3600014	1.851327	0.2191015	0.5791029	0.3783463
21300	-5874.418	-5862.595	-11.82265	1.840131	0.01429613	1.842868	0.08116922	0.09546535	0.850248
21310	-5875.445	-5864.203	-11.24215	1.840131	-0.03333316	1.862306	0.05914789	0.02581473	2.291246
21320	-5873.88	-5863.171	-10.70968	1.84405	0.005933852	1.846614	0.003324089	0.009257941	0.3590527
21330	-5874.841	-5862.59	-12.2516	1.84405	-0.1742183	1.856421	0.2044993	0.03028099	6.753389
21340	-5875.312	-5862.519	-12.79256	1.84405	-0.2041891	1.858188	0.2566088	0.05241974	4.89527
21350	-5872.666	-5860.434	-12.2323	1.84405	-0.1984112	1.845496	0.2173649	0.01895377	11.46816
21360	-5873.496	-5861.608	-11.88876	1.84405	-0.1634176	1.846889	0.1751028	0.0116852	14.98501
21370	-5872.029	-5860.575	-11.45442	1.84405	-0.0413966	1.846339	0.0820969	0.0407003	2.017108
21380	-5871.703	-5860.27	-11.43276	1.84405	0.0404564	1.845157	0.03990548	0.08036188	0.4965722
21390	-5875.907	-5864.301	-11.6059	1.84405	-0.06733396	1.849015	0.1057415	0.03840757	2.753143
21400	-5874.536	-5862.973	-11.56341	1.84405	0.06660996	1.852407	0.03486084	0.1014708	0.3435554
21410	-5876.903	-5864.422	-12.48041	1.84405	-0.1473195	1.862837	0.2052154	0.05789596	3.544555
21420	-5878.092	-5865.526	-12.56569	1.84405	0.2515323	1.874892	0.01141338	0.2629457	0.04340584
21430	-5876.037	-5865.307	-10.7302	1.84405	0.01431938	1.8453	0.001025811	0.01534519	0.06684904
21440	-5879.819	-5862.193	-17.62606	1.84405	-0.0159143	1.852476	0.4697816	0.4538673	1.035064
21450	-5871.611	-5859.866	-11.74503	1.84405	-0.03139222	1.845035	0.09820726	0.06681504	1.469838
21460	-5872.245	-5861.036	-11.20917	1.84405	0.06344132	1.861507	0.008649972	0.07209129	0.1199864
21470	-5871.22	-5860.282	-10.93733	1.84405	-0.01657226	1.852902	0.03019693	0.01362468	2.216341
21480	-5873.416	-5860.271	-13.14503	1.84405	-0.3306517	1.852787	0.3465733	0.01592163	21.76746
21490	-5872.291	-5860.842	-11.44894	1.84405	-0.00815748	1.854284	0.06324314	0.05508566	1.148087
21500	-5875.862	-5864.458	-11.40414	1.84405	-0.0950072	1.869321	0.1007382	0.005730953	17.57791
21510	-5873.395	-5861.49	-11.90491	1.84405	0.03191003	1.85853	0.07506892	0.1069789	0.7017168
21520	-5871.804	-5860.7	-11.10393	1.841819	-0.0201558	1.849478	0.04523591	0.02508011	1.803657
21530	-5872.685	-5860.108	-12.57733	1.841819	-0.2317069	1.843162	0.2587614	0.02705452	9.564442
21540	-5872.979	-5861.341	-11.63788	1.841819	-0.1432119	1.856949	0.1450809	0.001869055	77.62264
21550	-5872.657	-5860.68	-11.97746	1.841819	-0.09423822	1.850186	0.1453542	0.05111597	2.843616
21560	-5871.919	-5860.944	-10.97564	1.841819	0.02067295	1.847999	0.01562922	0.03630217	0.4305313
21570	-5871.933	-5859.149	-12.78381	1.841819	-0.1212017	1.844086	0.2157855	0.09458381	2.281421
21580	-5875.727	-5862.201	-13.526	1.841819	0.1012687	1.87015	0.1498339	0.2511026	0.5967039
21590	-5871.937	-5860.966	-10.97073	1.841819	-0.01521787	1.845519	0.03379215	0.01857429	1.819297
21600	-5878.381	-5866.569	-11.81189	1.841819	0.08001825	1.846361	0.04711148	0.1271297	0.370578
21610	-5871.568	-5859.227	-12.3407	1.841819	-0.1527371	1.848412	0.2005843	0.04784728	4.192179
21620	-5872.31	-5861.152	-11.15813	1.841819	-0.005866759	1.843526	0.04325495	0.03738819	1.156915
21630	-5873.58	-5861.543	-12.037	1.841819	-0.1760602	1.852293	0.1909056	0.01484533	12.85964
21640	-5872.63	-5860.123	-12.50752	1.841819	0.06260951	1.851799	0.1030029	0.1656124	0.6219516
21650	-5878.027	-5864.403	-13.62366	1.841819	0.09330938	1.848681	0.1636355	0.2569449	0.6368506
21660	-5871.837	-5860.32	-11.51705	1.841819	0.06649149	1.843898	0.03320979	0.09970128	0.333093
21670	-5873.61	-5860.413	-13.19676	1.841819	-0.2152067	1.844781	0.2909765	0.07576983	3.840269
21680	-5876.065	-5860.588	-15.4765	1.841819	0.5585894	1.852308	0.05616558	0.614755	0.09136254
21690	-5871.369	-5860.185	-11.18366	1.841819	0.03758346	1.85188	0.02159586	0.05917932	0.3649224
21700	-5873.723	-5860.924	-12.79886	1.841819	0.0130985	1.849646	0.1473073	0.1604058	0.9183415
21710	-5875.258	-5862.565	-12.69321	1.841819	0.06173857	1.867458	0.1129288	0.1746674	0.6465363
21720	-5873.845	-5861.253	-12.59166	1.841819	-0.0765773	1.859077	0.1770106	0.1004333	1.762469
21730	-5871.717	-5860.576	-11.14152	1.841819	0.03232211	1.855521	0.02032393	0.05264603	0.3860486
21740	-5871.201	-5858.608	-12.59325	1.841819	-0.09543934	1.84182	0.1896792	0.09423982	2.012728
21750	-5872.813	-5860.226	-12.58769	1.841819	-0.1182884	1.851768	0.1991347	0.08084628	2.463127
21760	-5875.711	-5863.128	-12.58295	1.841819	-0.04711372	1.852181	0.1625871	0.1154734	1.408005
21770	-5871.447	-5860.177	-11.27028	1.841819	-0.0472062	1.846104	0.07157461	0.02436841	2.937188
21780	-5874.134	-5862.104	-12.02971	1.841819	-0.04175043	1.851114	0.12172	0.07996957	1.522079
21790	-5873.106	-5860.825	-12.28122	1.841819	-0.0266297	1.844804	0.1327331	0.1061034	1.250979
21800	-5875.302	-5863.239	-12.0629	1.841819	-0.1674534	1.862661	0.1860918	0.01863835	9.98435
21810	-5875.503	-5862.665	-12.83839	1.841819	-0.2347719	1.849938	0.2759875	0.04121567	6.69618
21820	-5875.668	-5862.111	-13.55765	1.841819	0.3435443	1.852872	0.03637459	0.3799189	0.09574304
21830	-5875.486	-5863.249	-12.23688	1.841819	-0.0214761	1.866533	0.1232669	0.1017908	1.210983
21840	-5873.609	-5860.643	-12.96578	1.841819	-0.2537091	1.842796	0.2957447	0.04203564	7.03557
21850	-5875.164	-5861.94	-13.22408	1.841819	-0.02279551	1.849383	0.1937823	0.1709868	1.133317
21860	-5872.139	-5861.255	-10.88387	1.841819	0.02342565	1.850156	0.006812749	0.0302384	0.2253012
21870	-5882.304	-5868.67	-13.63437	1.841819	0.3147103	1.873814	0.05256598	0.3672763	0.1431238
21880	-5873.351	-5861.779	-11.57188	1.841819	-0.02546295	1.849709	0.08170728	0.05624432	1.45272
21890	-5876.472	-5863.473	-12.99886	1.841819	0.1808856	1.847413	0.07838949	0.2592751	0.302341
21900	-5877.048	-5864.999	-12.04927	1.841819	-0.131024	1.854405	0.1680539	0.03702983	4.538338
21910	-5872.127	-5860.849	-11.27793	1.841819	-0.01728306	1.847806	0.0567032	0.03942014	1.438432
21920	-5873.714	-5862.419	-11.29522	1.841819	-0.05861912	1.844443	0.07942171	0.02080259	3.817877
21930	-5877.276	-5863.532	-13.74436	1.841819	0.2982041	1.855633	0.07010646	0.3683106	0.190346
21940	-5869.824	-5858.779	-11.04534	1.841819	-0.03909682	1.843714	0.05163256	0.01253574	4.118828
21950	-5871.858	-5860.387	-11.47113	1.841819	0.03894258	1.860029	0.04013023	0.07907281	0.5075099
21960	-5877.15	-5859.891	-17.25842	1.841819	-0.5620979	1.843108	0.7255696	0.1634717	4.438503
21970	-5872.994	-5861.039	-11.95477	1.841819	0.1479321	1.854345	0.02221967	0.1701518	0.1305874
21980	-5875.702	-5861.873	-13.82837	1.841819	0.129694	1.845933	0.1587406	0.2884346	0.5503523
21990	-5871.885	-5860.253	-11.63189	1.841819	0.006186445	1.850679	0.0698042	0.07599064	0.9185894
22000	-5870.541	-5859.759	-10.78192	1.841819	-0.007251518	1.84527	0.01564737	0.008395849	1.863703
22010	-5872.934	-5861.33	-11.60393	1.841819	0.09673299	1.853085	0.0224731	0.1192061	0.1885231
22020	-5877.775	-5860.527	-17.2478	1.841819	0.3708812	1.855377	0.2538698	0.624751	0.4063536
22030	-5872.519	-5860.798	-11.72134	1.841819	-0.109159	1.842949	0.1360291	0.0268701	5.062471
22040	-5873.225	-5861.395	-11.83032	1.841819	-0.03407182	1.843272	0.1055592	0.07148741	1.476613
22050	-5876.485	-5864.424	-12.06156	1.841819	0.03891256	1.845738	0.08463221	0.1235448	0.6850327
22060	-5874.26	-5862.054	-12.2063	1.841819	0.0003019036	1.850443	0.113045	0.1133469	0.9973365
22070	-5871.52	-5860.08	-11.44003	1.841819	0.04241212	1.844252	0.03929244	0.08170457	0.4809088
22080	-5873.079	-5860.743	-12.33623	1.841819	0.08287978	1.843462	0.08218871	0.1650685	0.4979067
22090	-5879.81	-5861.742	-18.06788	1.841819	-0.3430641	1.843668	0.6600772	0.317013	2.082177
22100	-5876.571	-5863.56	-13.01065	1.841819	-0.1246595	1.845462	0.231837	0.1071775	2.163112
22110	-5873.789	-5861.187	-12.60272	1.841819	0.01695161	1.846165	0.1327014	0.149653	0.8867272
22120	-5872.46	-5858.946	-13.51411	1.841819	-0.1378353	1.841848	0.2726108	0.1347754	2.022704
22130	-5872.109	-5860.31	-11.7985	1.841819	-0.07918574	1.850524	0.1246662	0.04548051	2.741092
22140	-5872.717	-5861.427	-11.28951	1.841819	0.09653441	1.844332	0.001994374	0.09852879	0.02024153
22150	-5873.8	-5861.303	-12.49714	1.841819	-0.1346273	1.845179	0.202359	0.06773168	2.987656
22160	-5876.141	-5863.019	-13.12189	1.841819	0.2262886	1.841863	0.06586369	0.2921523	0.225443
22170	-5872.244	-5860.637	-11.60641	1.841819	-0.07295035	1.846618	0.1086907	0.03574037	3.041119
22180	-5874.781	-5860.323	-14.4579	1.841819	0.04279227	1.842751	0.2424723	0.2852645	0.8499909
22190	-5872.499	-5861.302	-11.19795	1.841819	0.06725739	1.842916	0.009831948	0.07708934	0.1275397
22200	-5879.704	-5865.593	-14.11052	1.841819	0.408558	1.879462	0.03753614	0.4460941	0.084144
22210	-5875.429	-5864.319	-11.11012	1.841819	0.04555442	1.87725	0.006471004	0.05202542	0.1243816
22220	-5874.759	-5863.236	-11.52305	1.844313	0.1013228	1.852752	0.01441359	0.1157364	0.1245381
22230	-5877.701	-5862.998	-14.70299	1.844313	-0.3294956	1.844633	0.4475544	0.1180589	3.790943
22240	-5874.164	-5863.169	-10.99575	1.844313	0.05006421	1.851238	0.001674814	0.05173903	0.03237042
22250	-5873.368	-5861.4	-11.96841	1.844313	-0.07598001	1.849145	0.1354998	0.05951976	2.276551
22260	-5879.155	-5865.393	-13.76178	1.844313	-0.2018849	1.865283	0.3181333	0.1162483	2.736669
22270	-5875.742	-5864.153	-11.5893	1.844313	-0.1064824	1.857281	0.1223884	0.01590601	7.694473
22280	-5875.529	-5864.058	-11.47009	1.844313	-0.0625323	1.874289	0.08775902	0.02522673	3.478812
22290	-5875.077	-5862.074	-13.00261	1.844313	0.1416267	1.845979	0.09794541	0.2395721	0.4088347
22300	-5873.927	-5861.824	-12.10311	1.844313	0.2008198	1.850966	0.00731469	0.2081345	0.03514406
22310	-5877.055	-5863.381	-13.67447	1.844313	0.1514398	1.848594	0.1373158	0.2887556	0.4755434
22320	-5882.115	-5865.798	-16.3165	1.844313	0.1435386	1.874175	0.3060105	0.4495491	0.6807053
22330	-5875.105	-5862.551	-12.5534	1.844313	-0.2694642	1.858364	0.2734542	0.00398999	68.53505
22340	-5877.115	-5861.941	-15.17393	1.844313	0.08352379	1.852999	0.2661582	0.349682	0.7611436
22350	-5873.593	-5861.593	-12	1.844313	0.07095388	1.849933	0.0636559	0.1346098	0.4728921
22360	-5876.919	-5865.635	-11.28391	1.844313	0.02870514	1.884667	0.02603675	0.05474189	0.4756275
22370	-5874.757	-5863.447	-11.30979	1.844313	0.05781097	1.847151	0.02161879	0.07942976	0.272175
22380	-5880.467	-5866.739	-13.72864	1.844313	-0.07006082	1.848569	0.2507551	0.1806943	1.387731
22390	-5874.456	-5862.277	-12.17914	1.844313	-0.2016283	1.844604	0.2148899	0.01326155	16.20398
22400	-5874.337	-5862.731	-11.60604	1.844313	0.1308386	1.856852	0.005269059	0.1361076	0.03871245
22410	-5873.811	-5861.581	-12.23021	1.844313	-0.105438	1.84793	0.1685161	0.06307801	2.67155
22420	-5876.381	-5860.931	-15.44974	1.844313	0.1022145	1.850114	0.2747955	0.3770101	0.7288812
22430	-5879.094	-5866.552	-12.54195	1.844313	0.05341852	1.899776	0.1010865	0.154505	0.6542603
22440	-5873.304	-5861.621	-11.68282	1.844313	0.07225836	1.858228	0.03907961	0.111338	0.3509999
22450	-5876.07	-5863.604	-12.46572	1.844313	-0.05437192	1.865436	0.1562278	0.1018559	1.533812
22460	-5876.083	-5862.202	-13.8807	1.844313	-0.2211072	1.852448	0.3381168	0.1170096	2.889649
22470	-5873.782	-5861.286	-12.49601	1.844313	0.00929991	1.850756	0.1288867	0.1381866	0.9327004
22480	-5878.58	-5866.761	-11.81933	1.853871	-0.1553351	1.89775	0.1559816	0.0006464579	241.2865
22490	-5877.573	-5865.546	-12.02761	1.853871	-0.08096341	1.878058	0.1364794	0.05551601	2.458379
22500	-5878.457	-5865.565	-12.89153	1.853871	-0.06404434	1.860041	0.1906777	0.1266333	1.505746
22510	-5873.485	-5861.981	-11.50447	1.853871	-0.06309595	1.865679	0.09233987	0.02924392	3.157575
22520	-5874.481	-5861.838	-12.64323	1.853871	0.2425818	1.862607	0.02220338	0.2647852	0.0838543
22530	-5873.77	-5861.256	-12.51431	1.849667	0.2091661	1.852584	0.03141101	0.2405771	0.1305652
22540	-5875.652	-5861.25	-14.40195	1.849667	-0.4993052	1.852609	0.5156452	0.01633997	31.55729
22550	-5873.423	-5861.964	-11.4594	1.849667	-0.01803675	1.866279	0.06622114	0.04818439	1.374328
22560	-5871.639	-5860.693	-10.9463	1.846539	0.03661617	1.855727	0.003600375	0.04021654	0.08952473
22570	-5873.989	-5861.744	-12.24481	1.846539	-0.005119864	1.858322	0.1171126	0.1119927	1.045716
22580	-5877.003	-5862.349	-14.65391	1.846539	0.1451582	1.864927	0.2018389	0.3469971	0.5816732
22590	-5874.012	-5862.833	-11.179	1.846539	-0.039035	1.871672	0.055201	0.01616601	3.414635
22600	-5876.205	-5862.134	-14.07091	1.846539	-0.05597407	1.864048	0.2643382	0.2083641	1.268636
22610	-5873.655	-5862.7	-10.95504	1.846539	0.000618698	1.857772	0.02175656	0.02237525	0.972349
22620	-5871.705	-5860.799	-10.90605	1.845358	0.03456111	1.847499	0.00355367	0.03811478	0.09323602
22630	-5876.916	-5862.035	-14.8814	1.845358	0.095662	1.854961	0.2420265	0.3376885	0.7167153
22640	-5872.992	-5862.077	-10.91466	1.845358	-0.005643642	1.858452	0.02168022	0.01603658	1.351923
22650	-5877.359	-5865.941	-11.41812	1.842543	-0.02901518	1.886634	0.0645696	0.03555442	1.816078
22660	-5872.048	-5860.885	-11.1629	1.842146	0.05072177	1.852614	0.01345219	0.06417395	0.2096206
22670	-5871.965	-5860.422	-11.54362	1.842146	-0.1200763	1.844898	0.128695	0.008618658	14.93214
22680	-5873.874	-5860.416	-13.45793	1.842146	0.3557313	1.850123	0.02487296	0.3806043	0.06535124
22690	-5871.299	-5860.065	-11.23456	1.842146	-0.003537832	1.854667	0.04521059	0.04167276	1.084896
22700	-5873.215	-5861.445	-11.7696	1.842146	0.002062532	1.859626	0.07997167	0.0820342	0.9748577
22710	-5878.71	-5863.092	-15.61804	1.842146	0.1805232	1.853979	0.2466478	0.4271711	0.5773983
22720	-5871.634	-5860.316	-11.31806	1.842146	-0.03301577	1.847924	0.06747532	0.03445955	1.958102
22730	-5873.891	-5859.474	-14.417	1.842146	0.2136964	1.846655	0.1555143	0.3692107	0.4212075
22740	-5880.2	-5867.728	-12.47237	1.842146	0.02059817	1.891109	0.1142732	0.1348713	0.8472754
22750	-5873.792	-5859.898	-13.89422	1.842146	0.0747214	1.846779	0.1899647	0.2646861	0.717698
22760	-5871.719	-5860.27	-11.44877	1.842146	-0.08230926	1.849549	0.1015329	0.01922361	5.281675
22770	-5877.027	-5861.178	-15.84826	1.842146	-0.4054452	1.859847	0.5566294	0.1511842	3.681797
22780	-5872.563	-5861.304	-11.25875	1.842146	-0.03121938	1.865505	0.05846604	0.02724667	2.145805
22790	-5873.056	-5861.094	-11.96188	1.842146	0.06412539	1.84661	0.0649851	0.1291105	0.5033293
22800	-5879.339	-5867.065	-12.27372	1.842146	-0.0263082	1.843041	0.1324027	0.1060945	1.24797
22810	-5881.067	-5866.193	-14.87425	1.842146	0.2103023	1.861445	0.1839649	0.3942672	0.4665995
22820	-5884.166	-5864.118	-20.04738	1.842146	-0.1179847	1.875243	0.6602528	0.5422681	1.217576
22830	-5875.52	-5863.443	-12.07618	1.842146	0.06860942	1.856396	0.06895533	0.1375648	0.5012573
22840	-5876.667	-5865.029	-11.63814	1.842146	0.07899765	1.857872	0.03304322	0.1120409	0.2949211
22850	-5874.72	-5862.231	-12.48849	1.842146	0.033884	1.852717	0.1158906	0.1497746	0.7737667
22860	-5873.356	-5861.349	-12.00706	1.842146	-0.1164147	1.842205	0.1600955	0.04368084	3.665121
22870	-5873.89	-5862.737	-11.15316	1.842146	0.05816562	1.848812	0.009921156	0.06808678	0.1457134
22880	-5876.134	-5862.598	-13.53561	1.842146	0.2061606	1.878179	0.09733874	0.3034993	0.3207214
22890	-5872.582	-5859.731	-12.85027	1.842146	-0.01061061	1.842459	0.1643452	0.1537346	1.069019
22900	-5874.178	-5861.888	-12.28988	1.842146	-0.08333308	1.856864	0.1599138	0.07658073	2.088173
22910	-5878.647	-5866.82	-11.82703	1.846529	-0.1022302	1.869029	0.1349095	0.03267926	4.12829
22920	-5877.771	-5864.084	-13.68688	1.846529	-0.1845483	1.850439	0.3061009	0.1215526	2.518259
22930	-5874.3	-5862.327	-11.97216	1.845169	-0.07288535	1.853024	0.1333529	0.06046754	2.205363
22940	-5873.016	-5862.258	-10.7583	1.845169	0.01372005	1.845218	0.003407357	0.01712741	0.1989418
22950	-5877.143	-5865.438	-11.70532	1.845169	-0.09530846	1.855767	0.1253323	0.03002381	4.17443
22960	-5871.336	-5860.051	-11.28424	1.845169	-0.01713196	1.853176	0.05595804	0.03882608	1.441249
22970	-5873.071	-5860.446	-12.62456	1.845169	0.1875309	1.854103	0.04917204	0.2367029	0.2077374
22980	-5873.613	-5861.207	-12.40622	1.845169	-0.0121459	1.858011	0.1319707	0.1198248	1.101364
22990	-5872.351	-5860.112	-12.23927	1.845169	0.1187184	1.854165	0.05626412	0.1749826	0.3215413
23000	-5871.765	-5860.426	-11.33892	1.845169	-0.05304661	1.855015	0.07761277	0.02456616	3.159337
23010	-5873.373	-5861.298	-12.07499	1.845169	-0.04596216	1.84779	0.1278489	0.08188676	1.561289
23020	-5875.794	-5864.301	-11.49316	1.845169	0.06769145	1.886859	0.02186559	0.08955704	0.2441527
23030	-5873.201	-5861.313	-11.88782	1.845169	-0.1214128	1.850506	0.152659	0.03124621	4.885679
23040	-5875.678	-5861.613	-14.06539	1.845169	0.3157687	1.852232	0.08315507	0.3989238	0.2084485
23050	-5874.82	-5862.116	-12.70391	1.845169	-0.07922614	1.850585	0.1872925	0.1080664	1.733125
23060	-5873.883	-5859.938	-13.94509	1.845169	-0.08376654	1.845195	0.272852	0.1890855	1.443009
23070	-5873.252	-5860.333	-12.9195	1.845169	-0.2733689	1.845202	0.302291	0.02892212	10.4519
23080	-5873.506	-5861.025	-12.48156	1.845169	0.1007136	1.856188	0.0811884	0.181902	0.4463305
23090	-5873.361	-5861.128	-12.23334	1.845169	0.2086654	1.849689	0.01281364	0.221479	0.05785489
23100	-5873.775	-5862.508	-11.26708	1.845169	-0.07606451	1.865971	0.08162895	0.005564446	14.66974
23110	-5874.18	-5861.932	-12.24842	1.845169	-0.1929873	1.861737	0.2121857	0.01919841	11.05226
23120	-5875.407	-5860.515	-14.89178	1.845169	0.3770597	1.845589	0.1065967	0.4836564	0.2203976
23130	-5873.018	-5861.392	-11.62604	1.845169	0.09862668	1.854108	0.02292217	0.1215489	0.188584
23140	-5874.745	-5862.204	-12.5403	1.845169	0.05945473	1.863941	0.1041507	0.1636055	0.6365969
23150	-5874.232	-5863.265	-10.96653	1.845169	0.005902799	1.858692	0.01965952	0.02556232	0.7690821
